PER_1132;Khuzestan;;;;;;;;;;;;x
PER_1136;Fars;;;;;;;;;;;;x
PER_1140;Kerman;;;;;;;;;;;;x
YEM_1178;Sana'a;;;;;;;;;;;;x
AFG_1209;North Afghanistan;;;;;;;;;;;;x
KOK_1210;Bandakshan;;;;;;;;;;;;x
AFG_1214;South Afghanistan;;;;;;;;;;;;x
PAN_1233;Amritsar;;;;;;;;;;;;x
ENG_1243;Bundelkhand;;;;;;;;;;;;x
ENG_1244;Awadh;;;;;;;;;;;;x
SIA_1352;Pattani;;;;;;;;;;;;x
SIA_1355;Shan;;;;;;;;;;;;x
LUA_1356;Laos;;;;;;;;;;;;x
SIA_1358;Isan;;;;;;;;;;;;x
PROV1360;Xiangabouli;;;;;;;;;;;;x
DAI_1369;Tonkin;;;;;;;;;;;;x
DAI_1375;Annam;;;;;;;;;;;;x
DAI_1380;Cochinchina;;;;;;;;;;;;x
ENG_1384;Southern Malaya;;;;;;;;;;;;x
ENG_1391;Northern Malaya;;;;;;;;;;;;x
SIA_1392;Ayutthaya;;;;;;;;;;;;x
BRU_1394;West Borneo;;;;;;;;;;;;x
BRU_1396;Sabah;;;;;;;;;;;;x
NET_1401;Siak;;;;;;;;;;;;x
YEM_1412;Aden;;;;;;;;;;;;x
NET_1413;West Java;;;;;;;;;;;;x
NET_1418;East Java;;;;;;;;;;;;x
NET_1423;East Borneo;;;;;;;;;;;;x
NET_1426;South Borneo;;;;;;;;;;;;x
NET_1446;Timor;;;;;;;;;;;;x
NET_1447;Moluccas;;;;;;;;;;;;x
NET_1449;Celebes;;;;;;;;;;;;x
PROV1542;Xuzhou;;;;;;;;;;;;x
PROV1559;Xian;;;;;;;;;;;;x
PROV1612;Baoding;;;;;;;;;;;;x
CHI_1612;Hebei;;;;;;;;;;;;x
PROV1616;Peking;;;;;;;;;;;;x
CHI_1616;Shuntian;;;;;;;;;;;;x
PROV1643;Ishikari;;;;;;;;;;;;x
JAP_1649;Kanto;;;;;;;;;;;;x
JAP_1654;Bonin Islands;;;;;;;;;;;;x
JAP_1655;Kansai;;;;;;;;;;;;x
JAP_1640;Chugoku;;;;;;;;;;;;x
JAP_1665;Shikoku;;;;;;;;;;;;x
JAP_1660;Kyushu;;;;;;;;;;;;x
JAP_1672;Tohoku;;;;;;;;;;;;x
JAP_1675;Chubu;;;;;;;;;;;;x
PROV1679;Amami;;;;;;;;;;;;x
MOR_1693;Marrakesh;;;;;;;;;;;;x
MOR_1694;Agadir;;;;;;;;;;;;x
ALD_1704;Oran;;;;;;;;;;;;x
ALD_1708;Constantine;;;;;;;;;;;;x
PROV1709;Bône;;;;;;;;;;;;x
ALD_1713;North Central Sahara;;;;;;;;;;;;x
TRI_1731;Tripolitania;;;;;;;;;;;;x
TRI_1735;Cyrenaica;;;;;;;;;;;;x
TRI_1740;Fezzan;;;;;;;;;;;;x
EGY_1745;East Delta;;;;;;;;;;;;x
EGY_1751;West Delta;;;;;;;;;;;;x
EGY_1753;Qattara;;;;;;;;;;;;x
EGY_1755;Sinai;;;;;;;;;;;;x
ENG_1844;Sudd;;;;;;;;;;;;x
ETH_1852;Begemder;;;;;;;;;;;;x
ETH_1862;Gibe;;;;;;;;;;;;x
ETH_1865;Hararghe;;;;;;;;;;;;x
PROV1860;Hawassa;;;;;;;;;;;;x
PROV1863;Jimma;;;;;;;;;;;;x
PROV1864;Sidamo;;;;;;;;;;;;x
PROV1866;Bale;;;;;;;;;;;;x
PROV1867;Ogaden;;;;;;;;;;;;x
SOM_1868;South Somaliland;;;;;;;;;;;;x
SOM_1872;North Somaliland;;;;;;;;;;;;x
FRA_1878;Guinea-Bissau;;;;;;;;;;;;x
FRA_1883;Guinea;;;;;;;;;;;;x
ASH_1909;Gold Coast;;;;;;;;;;;;x
FRA_1919;Dahomey;;;;;;;;;;;;x
SOK_1934;Biafra;;;;;;;;;;;;x
SOK_1937;Tukari;;;;;;;;;;;;x
SOK_1945;Kano;;;;;;;;;;;;x
SPA_1955;Equatorial Guinea;;;;;;;;;;;;x
ENG_1956;Cameroon;;;;;;;;;;;;x
SOK_1963;Adamawa;;;;;;;;;;;;x
FRA_1970;Bangassou;;;;;;;;;;;;x
BEL_1990;Kivu;;;;;;;;;;;;x
BEL_1996;Congo Orientale;;;;;;;;;;;;x
BEL_2034;Ruanda-Urundi;;;;;;;;;;;;x
ENG_2036;Zanzibar;;;;;;;;;;;;x
ENG_2044;Tanganyika;;;;;;;;;;;;x
ENG_2048;Zanzibar;;;;;;;;;;;;x
POR_2054;Sofala;;;;;;;;;;;;x
ENG_2067;Nyasaland;;;;;;;;;;;;x
ENG_2068;Mashonaland;;;;;;;;;;;;x
ENG_2071;Rozwi;;;;;;;;;;;;x
ENG_2074;Bechuanaland;;;;;;;;;;;;x
ENG_2094;Griqualand West;;;;;;;;;;;;x
PROV2124;Maore;;;;;;;;;;;;x
MEX_2149;Cohauila;;;;;;;;;;;;x
MEX_2159;Veracruz;;;;;;;;;;;;x
MEX_2161;Jalisco;;;;;;;;;;;;x
MEX_2170;Guerrero;;;;;;;;;;;;x
MEX_2172;México;;;;;;;;;;;;x
MEX_2181;Chiapas;;;;;;;;;;;;x
PROV220;Annapolis;;;;;;;;;;;;x
PROV981;Arkhangelsk;;;;;;;;;;;;x
PROV1;New Arkhangelsk;;;;;;;;;;;;x
PROV2;Saint Dionysius;;;;;;;;;;;;x
PROV3;Kasilof;;;;;;;;;;;;x
PROV4;Paul's Harbor;;;;;;;;;;;;x
PROV5;Unalaska;;;;;;;;;;;;x
PROV107;San Jose;;;;;;;;;;;;x
PROV108;Grand Junction;;;;;;;;;;;;x
PROV104;San Francisco;;;;;;;;;;;;x
PROV2146;Washington;;;;;;;;;;;;x
PROV2148;Albuquerque;;;;;;;;;;;;x
PROV231;Camden;;;;;;;;;;;;x
UCA_2191;El Salvador;;;;;;;;;;;;x
UCA_2193;Honduras;;;;;;;;;;;;x
CHI_2221;South Jiangsu;;;;;;;;;;;;x
NET_2235;Leeward Antilles;;;;;;;;;;;;x
PEU_2308;Arica;;;;;;;;;;;;x
BOL_2309;Antofagasta;;;;;;;;;;;;x
ARG_2360;Entre Rios;;;;;;;;;;;;x
PROV2367;Xolotas;;;;;;;;;;;;x
ARG_2374;Catamarca;;;;;;;;;;;;x
BRZ_2421;Goiás;;;;;;;;;;;;x
AST_2454;Fiji;;;;;;;;;;;;x
BRZ_2461;Santa Catarina;;;;;;;;;;;;x
SPA_2517;Mariana Islands;;;;;;;;;;;;x
AST_2534;Solomon Islands;;;;;;;;;;;;x
AST_2535;Melanesian Islands;;;;;;;;;;;;x
AUS_2538;Vojvodina;;;;;;;;;;;;x
TON_2540;Tonga;;;;;;;;;;;;x
USA_2543;Samoa;;;;;;;;;;;;x
PROV2554;Misiones;;;;;;;;;;;;x
HES_2560;Hessen;;;;;;;;;;;;x
RUS_2587;Kola;;;;;;;;;;;;x
CHI_2678;Outer Mongolia;;;;;;;;;;;;x
PROV2834;Bay of Ayan;;;;;;;;;;;;x
PROV2836;Coast of Kamchatka;;;;;;;;;;;;x
PROV2837;Sea of Okhotsk;;;;;;;;;;;;x
PROV2838;Coast of Sakhalin;;;;;;;;;;;;x
PROV2843;Seto Inland Sea;;;;;;;;;;;;x
PROV3126;Coast of Minami;;;;;;;;;;;;x
PROV19;Valemount;;;;;;;;;;;;x
PRU_544;Mecklenburg;;;;;;;;;;;;x
PRU_546;Pomerania;;;;;;;;;;;;x
PRU_553;Anhalt;;;;;;;;;;;;x
PRU_554;Thuringia;;;;;;;;;;;;x
SAX_558;Saxony;;;;;;;;;;;;x
PRU_570;Palatinate;;;;;;;;;;;;x
BAV_595;Franconia;;;;;;;;;;;;x
BAV_599;Upper Bavaria;;;;;;;;;;;;x
SPA_610;Caroline Islands;;;;;;;;;;;;x
PRU_684;Upper Silesia;;;;;;;;;;;;x
PROV711;Siedlce;;;;;;;;;;;;x
RUS_715;West Galicia;;;;;;;;;;;;x
PROV719;Bialystok;;;;;;;;;;;;x
PROV748;Grosseto;;;;;;;;;;;;x
FRA_801;Tahiti;;;;;;;;;;;;x
TUR_809;Eastern Rumelia;;;;;;;;;;;;x
TUR_823;Eastern Macedonia;;;;;;;;;;;;x
PROV829;Xanthe;;;;;;;;;;;;x
TUR_876;Ankara;;;;;;;;;;;;x
TUR_880;Kastamonu;;;;;;;;;;;;x
TUR_882;Trabizond;;;;;;;;;;;;x
TUR_890;Van;;;;;;;;;;;;x
TUR_893;Diyarbakir;;;;;;;;;;;;x
TUR_894;Adana;;;;;;;;;;;;x
RUS_940;Pinsk;;;;;;;;;;;;x
RUS_955;Podillia;;;;;;;;;;;;x
RUS_968;Transnistria;;;;;;;;;;;;x
RUS_978;Kharkov;;;;;;;;;;;;x
PROV1082;Haishenwai;;;;;;;;;;;;x
JAP_1086;Sakhalin;;;;;;;;;;;;x
PROV1087;Otomari;;;;;;;;;;;;x
JAP_1088;Ezo;;;;;;;;;;;;x
AST_1097;New Caledonia;;;;;;;;;;;;x
PER_1116;Mazandaran;;;;;;;;;;;;x
PER_1128;Lorestan;;;;;;;;;;;;x
PER_1132;Khuzestan;;;;;;;;;;;;x
PER_1136;Fars;;;;;;;;;;;;x
PER_1140;Kerman;;;;;;;;;;;;x
YEM_1178;Sana'a;;;;;;;;;;;;x
AFG_1209;Pashtunistan;;;;;;;;;;;;x
KOK_1210;Bandakshan;;;;;;;;;;;;x
AFG_1214;Kandahar;;;;;;;;;;;;x
PAN_1233;Amritsar;;;;;;;;;;;;x
ENG_1243;Bundelkhand;;;;;;;;;;;;x
ENG_1244;Awadh;;;;;;;;;;;;x
SIA_1352;Pattani;;;;;;;;;;;;x
SIA_1355;Shan;;;;;;;;;;;;x
LUA_1356;Laos;;;;;;;;;;;;x
SIA_1358;Isan;;;;;;;;;;;;x
PROV1360;Xiangabouli;;;;;;;;;;;;x
DAI_1369;Tonkin;;;;;;;;;;;;x
DAI_1375;Annam;;;;;;;;;;;;x
DAI_1380;Cochinchina;;;;;;;;;;;;x
ENG_1384;Southern Malaya;;;;;;;;;;;;x
ENG_1391;Northern Malaya;;;;;;;;;;;;x
SIA_1392;Ayutthaya;;;;;;;;;;;;x
BRU_1394;West Borneo;;;;;;;;;;;;x
BRU_1396;Sabah;;;;;;;;;;;;x
NET_1401;Siak;;;;;;;;;;;;x
YEM_1412;Aden;;;;;;;;;;;;x
NET_1413;West Java;;;;;;;;;;;;x
NET_1418;East Java;;;;;;;;;;;;x
NET_1423;East Borneo;;;;;;;;;;;;x
NET_1426;South Borneo;;;;;;;;;;;;x
NET_1446;Timor;;;;;;;;;;;;x
NET_1449;Celebes;;;;;;;;;;;;x
PROV1469;Uriankhai;;;;;;;;;;;;x
PROV1542;Xuzhou;;;;;;;;;;;;x
PROV1559;Xian;;;;;;;;;;;;x
PROV1612;Baoding;;;;;;;;;;;;x
CHI_1612;Baoding;;;;;;;;;;;;x
PROV1616;Peking;;;;;;;;;;;;x
PROV1643;Ishikari;;;;;;;;;;;;x
JAP_1649;Kanto;;;;;;;;;;;;x
JAP_1654;Bonin Islands;;;;;;;;;;;;x
JAP_1655;Kansai;;;;;;;;;;;;x
JAP_1640;Chugoku;;;;;;;;;;;;x
JAP_1665;Shikoku;;;;;;;;;;;;x
JAP_1660;Kyushu;;;;;;;;;;;;x
JAP_1672;Tohoku;;;;;;;;;;;;x
JAP_1675;Chubu;;;;;;;;;;;;x
PROV1679;Amami;;;;;;;;;;;;x
MOR_1693;Marrakesh;;;;;;;;;;;;x
MOR_1694;Agadir;;;;;;;;;;;;x
ALD_1704;Oran;;;;;;;;;;;;x
ALD_1708;Constantine;;;;;;;;;;;;x
PROV1709;Bône;;;;;;;;;;;;x
ALD_1713;North Central Sahara;;;;;;;;;;;;x
TRI_1731;Tripolitania;;;;;;;;;;;;x
TRI_1735;Cyrenaica;;;;;;;;;;;;x
TRI_1740;Fezzan;;;;;;;;;;;;x
EGY_1745;Cairo;;;;;;;;;;;;x
EGY_1751;Alexandria;;;;;;;;;;;;x
EGY_1753;Qattara;;;;;;;;;;;;x
EGY_1755;Sinai;;;;;;;;;;;;x
ENG_1844;Sudd;;;;;;;;;;;;x
ETH_1852;Begemder;;;;;;;;;;;;x
ETH_1862;Gibe;;;;;;;;;;;;x
ETH_1865;Hararghe;;;;;;;;;;;;x
PROV1860;Hawassa;;;;;;;;;;;;x
PROV1863;Jimma;;;;;;;;;;;;x
PROV1864;Sidamo;;;;;;;;;;;;x
PROV1866;Bale;;;;;;;;;;;;x
PROV1867;Ogaden;;;;;;;;;;;;x
SOM_1868;South Somaliland;;;;;;;;;;;;x
SOM_1872;North Somaliland;;;;;;;;;;;;x
ASH_1909;Gold Coast;;;;;;;;;;;;x
FRA_1919;Dahomey;;;;;;;;;;;;x
SOK_1934;Biafra;;;;;;;;;;;;x
SOK_1937;Tukari;;;;;;;;;;;;x
SOK_1945;Kano;;;;;;;;;;;;x
SPA_1955;Equatorial Guinea;;;;;;;;;;;;x
ENG_1956;Cameroon;;;;;;;;;;;;x
SOK_1963;Adamawa;;;;;;;;;;;;x
FRA_1970;Bangassou;;;;;;;;;;;;x
BEL_1990;Kivu;;;;;;;;;;;;x
BEL_1996;Congo Orientale;;;;;;;;;;;;x
BEL_2034;Ruanda-Urundi;;;;;;;;;;;;x
ENG_2036;Zanzibar;;;;;;;;;;;;x
ENG_2044;Tanganyika;;;;;;;;;;;;x
ENG_2048;Zanzibar;;;;;;;;;;;;x
ENG_2067;Nyasaland;;;;;;;;;;;;x
ENG_2068;Mashonaland;;;;;;;;;;;;x
ENG_2071;Matabeleland;;;;;;;;;;;;x
ENG_2074;Bechuanaland;;;;;;;;;;;;x
ENG_2094;Kimberley;;;;;;;;;;;;x
PROV2124;Maore;;;;;;;;;;;;x
UCA_2191;El Salvador;;;;;;;;;;;;x
UCA_2193;Honduras;;;;;;;;;;;;x
CHI_2221;South Jiangsu;;;;;;;;;;;;x
NET_2235;Leeward Antilles;;;;;;;;;;;;x
PEU_2308;Arica;;;;;;;;;;;;x
BOL_2309;Antofagasta;;;;;;;;;;;;x
ARG_2360;Entre Rios;;;;;;;;;;;;x
PROV2367;Xolotas;;;;;;;;;;;;x
ARG_2374;Catamarca;;;;;;;;;;;;x
BRZ_2421;Goiás;;;;;;;;;;;;x
AST_2454;Fiji;;;;;;;;;;;;x
BRZ_2461;Santa Catarina;;;;;;;;;;;;x
SPA_2517;Mariana Islands;;;;;;;;;;;;x
AST_2534;Solomon Islands;;;;;;;;;;;;x
AST_2535;Melanesian Islands;;;;;;;;;;;;x
AUS_2538;Vojvodina;;;;;;;;;;;;x
TON_2540;Tonga;;;;;;;;;;;;x
USA_2543;Samoa;;;;;;;;;;;;x
PROV2554;Misiones;;;;;;;;;;;;x
HES_2560;Hessen;;;;;;;;;;;;x
RUS_2587;Kola;;;;;;;;;;;;x
CHI_2678;Outer Mongolia;;;;;;;;;;;;x
PROV2834;Bay of Ayan;;;;;;;;;;;;x
PROV2836;Coast of Kamchatka;;;;;;;;;;;;x
PROV2837;Sea of Okhotsk;;;;;;;;;;;;x
PROV2838;Coast of Sakhalin;;;;;;;;;;;;x
PROV2843;Seto Inland Sea;;;;;;;;;;;;x
PROV3126;Coast of Minami;;;;;;;;;;;;x
PROV79;Calispia;;;;;;;;;;;;x
PROV19;Fort St. James;;;;;;;;;;;;x
PROV18;New Caledonia;;;;;;;;;;;;x
PROV129;Guymon;;;;;;;;;;;;x
PROV128;Hugoton;;;;;;;;;;;;x
PROV158;Duluth;;;;;;;;;;;;x
PROV638;Prešov;;;;;;;;;;;;x
AUS_626;Sudetes;;;;;;;;;;;;x
PROV2630;Tok;;;;;;;;;;;;x
PROV84;Sactown;;;;;;;;;;;;x
PROV86;Truckee;;;;;;;;;;;;x
PROV98;Cedar City;;;;;;;;;;;;x
PROV23;Macallie;;;;;;;;;;;;x
PROV22;Bonnyville;;;;;;;;;;;;x
PROV27;Edmonton;;;;;;;;;;;;x
PROV31;Black Lake;;;;;;;;;;;;x
PROV32;La Ronge;;;;;;;;;;;;x
PROV40;Dauphin;;;;;;;;;;;;x
PROV9;Fort MacKenzie;;;;;;;;;;;;x
PROV2626;Sakami;;;;;;;;;;;;x
PROV59;Mistissini;;;;;;;;;;;;x
PROV2140;Hermosillo;;;;;;;;;;;;x
PROV2137;Nogales;;;;;;;;;;;;x
PROV2143;Ciudad Juarez;;;;;;;;;;;;x
PROV2147;Ciudad Acuña;;;;;;;;;;;;x
PROV2171;Cololo;;;;;;;;;;;;x
PROV103;Pueblo;;;;;;;;;;;;x
PROV109;Aspen;;;;;;;;;;;;x
PROV105;Santa Fe;;;;;;;;;;;;x
PROV218;Wheeling;;;;;;;;;;;;x
PROV217;Green Bank;;;;;;;;;;;;x
PROV2187;La Mesilla;;;;;;;;;;;;x
PROV2628;Ocos;;;;;;;;;;;;x
PROV2627;Coudersport;;;;;;;;;;;;x
PROV160;Superior;;;;;;;;;;;;x
PROV185;Pikeville;;;;;;;;;;;;x
PROV186;Lexington;;;;;;;;;;;;x
PROV196;Gadsden;;;;;;;;;;;;x
PROV193;Greenwood;;;;;;;;;;;;x
PROV168;Olney;;;;;;;;;;;;x
PROV33;Prince Albert;;;;;;;;;;;;x
PROV42;Winnipeg;;;;;;;;;;;;x
PROV36;Pinawa;;;;;;;;;;;;x
PROV60;Saplaid;;;;;;;;;;;;x
PROV211;Lynchburg;;;;;;;;;;;;x
PROV2186;Guatemala City;;;;;;;;;;;;x
PROV14;Victoria;;;;;;;;;;;;x
PROV3249;Kiritimati;;;;;;;;;;;x
PROV3250;Dead Sea;;;;;;;;;;;x
PROV3251;Lake of the Woods;;;;;;;;;;;x
PROV3252;Lake Nipissing;;;;;;;;;;;x
PROV3253;Lake Simcoe;;;;;;;;;;;x
PROV3254;Lake Winnebago;;;;;;;;;;;x
PROV3256;Lake Saint-Jean;;;;;;;;;;;x
PROV3257;Lake Manicouagan;;;;;;;;;;;x
PROV3258;Lake Mistassini;;;;;;;;;;;x
PROV3259;Lake Sakami;;;;;;;;;;;x
PROV3261;Lake Bienville;;;;;;;;;;;x
PROV3262;Clearwater Lakes;;;;;;;;;;;x
PROV3263;Lake Qullinaaraaluk;;;;;;;;;;;x
PROV3264;God's Lake;;;;;;;;;;;x
PROV3265;Wollaston Lake;;;;;;;;;;;x
PROV3266;Cree Lake;;;;;;;;;;;x
PROV3267;Churchill Lake;;;;;;;;;;;x
PROV3268;Nueltin Lake;;;;;;;;;;;x
PROV3269;Kasba Lake;;;;;;;;;;;x
PROV3270;Wholdaia Lake;;;;;;;;;;;x
PROV3271;Dubawnt Lake;;;;;;;;;;;x
PROV3272;Yathkyed Lake;;;;;;;;;;;x
PROV3273;Baker Lake;;;;;;;;;;;x
PROV3274;Schultz Lake;;;;;;;;;;;x
PROV3275;Aberdeen Lake;;;;;;;;;;;x
PROV3277;Williston Lake;;;;;;;;;;;x
PROV3278;Lake Okeechobee;;;;;;;;;;;x
PROV3279;Lake Tuz;;;;;;;;;;;x
PROV3280;Sevan Lake;;;;;;;;;;;x
PROV3281;Lake Iso-Kalla;;;;;;;;;;;;x
PROV3282;Lake Pyhäjärvi;;;;;;;;;;;;x
PROV3283;Lake Geneva;;;;;;;;;;;x
PROV3284;Lake Constance;;;;;;;;;;;x
PROV906;As-Suwayda;;;;;;;;;;;x
PROV3328;Sea of Picardy;;;;;;;;;;;x
PROV3324;The Metz Gulf;;;;;;;;;;;x
PROV3325;Strait of Britanny;;;;;;;;;;;x
PROV3326;Straits of Parii;;;;;;;;;;;x
PROV3327;Straits of Savoie;;;;;;;;;;;x
NET_1413;West Java;;;;;;;;;;;;x
NET_375;Holland;;;;;;;;;;;;x
NET_385;Groot-Kouderstad;;;;;;;;;;;;x
PROV425;Parii;;;;;;;;;;;;x
PROV625;Praha;;;;;;;;;;;;x
PROV619;Wien;;;;;;;;;;;;x
FRA_409;Elsàss;;;;;;;;;;;;x
FRA_411;Lothrìnga;;;;;;;;;;;;x
PROV3323;Cruce del Río;;;;;;;;;;;;x
PROV2714;Ladoga Salmi;;;;;;;;;;;;x
PROV400;Kouderstad;;;;;;;;;;;;x
PROV3315;Segozero;;;;;;;;;;;;x
PROV3329;The Vkhod;;;;;;;;;;;;x
PROV3330;The Split;;;;;;;;;;;;x
PROV3331;The Russian Channel;;;;;;;;;;;;x
PROV2703;Alqadima;;;;;;;;;;;;x
PROV2942;Swuazstrat;;;;;;;;;;;;x
PROV2704;Ornibasen;;;;;;;;;;;;x
PROV3318;Palärvi;;;;;;;;;;;;x
PROV3292;Nakazaniya;;;;;;;;;;;;x
PROV3291;Vodyanistyy;;;;;;;;;;;;x
PROV2713;Malyy Yarvi;;;;;;;;;;;;x
PROV1755;Swuaze;;;;;;;;;;;;x
PROV3255;Mar de Argentina;;;;;;;;;;;x
PROV3276;Amazonas Baía;;;;;;;;;;;x
PROV3260;Estreito de Grão;;;;;;;;;;;x
PROV2247;Bacatá;;;;;;;;;;;;x
USA_2556;Carolingia Proper;;;;;;;;;;;;x
PAW_166;Outer Illinois;;;;;;;;;;;;x
LOS_89;Greater Los Angeles Area;;;;;;;;;;;;x
TEX_134;East Texas;;;;;;;;;;;;x
CLM_2004;Old Taislas;;;;;;;;;;;;x
MEX_2165;Chiapas;;;;;;;;;;;;x
ARG_2355;La Isla de La Plata;;;;;;;;;;;;x
BOL_2321;Tierra Interior;;;;;;;;;;;;x
PRG_2338;Gracasa;;;;;;;;;;;;x
PRG_2343;Viejo Paraguay;;;;;;;;;;;;x
URU_2344;Nuevantrada;;;;;;;;;;;;x
PROV2360;Lluvia Ciudad;;;;;;;;;;;;x
PROV2348;Nueva Aires;;;;;;;;;;;;x
PROV538;Osnabrugge;;;;;;;;;;;;x
PROV581;Munster;;;;;;;;;;;;x
PROV577;Kleef;;;;;;;;;;;;x
PROV575;Keulen;;;;;;;;;;;;x
PROV576;Detskgorod;;;;;;;;;;;;x
PROV397;Luxemburg;;;;;;;;;;;;x
PROV395;Luik;;;;;;;;;;;;x
PROV399;Rijsel;;;;;;;;;;;;x
PROV392;Namen;;;;;;;;;;;;x
PROV393;Doornik;;;;;;;;;;;;x
PROV394;Krilograd;;;;;;;;;;;;x
PROV379;Respurod;;;;;;;;;;;;x
PROV398;Aarlen;;;;;;;;;;;;x
PROV388;Brugge;;;;;;;;;;;;x
PROV387;Brussel;;;;;;;;;;;;x
PROV390;Antwerpen;;;;;;;;;;;;x
PROV371;Abenrade;;;;;;;;;;;;x
PROV530;Lubeeck;;;;;;;;;;;;x
PROV536;Brunswyck;;;;;;;;;;;;x
PROV531;Stêd;;;;;;;;;;;;x
PROV367;Aalsburg;;;;;;;;;;;;x
PROV532;Luumburg;;;;;;;;;;;;x
PROV2557;Ysberg;;;;;;;;;;;;x
PROV370;Vlensburg;;;;;;;;;;;;x
PROV535;Negenburg;;;;;;;;;;;;x
PROV539;Breem;;;;;;;;;;;;x
PROV45;Saguenay;;;;;;;;;;;;x
PROV2357;Porlamar;;;;;;;;;;;;x
PROV57;Ottawa;;;;;;;;;;;;x
PROV3321;Nuai Palmi Springs;;;;;;;;;;;;x
PROV941;Novialiki;;;;;;;;;;;;x
PROV948;Varyjaca;;;;;;;;;;;;x
PROV942;Liepšaraka;;;;;;;;;;;;x
PROV718;Raskol;;;;;;;;;;;;x
PROV348;Hjørring;;;;;;;;;;;;x
PROV307;Överföringen;;;;;;;;;;;;x
PROV533;Guldborgsund;;;;;;;;;;;;x
PROV605;Bärn;;;;;;;;;;;;x
PROV605;Genèva;;;;;;;;;;;;x
PROV1162;Orlia;;;;;;;;;;;;x
PROV52;Palri Sound;;;;;;;;;;;;x
PROV6;Sant-Jerome;;;;;;;;;;;;x
PROV1490;Ranfray;;;;;;;;;;;;x
PROV1548;Monta-Laerier;;;;;;;;;;;;x
PROV1087;Réservoyr;;;;;;;;;;;;x
PROV1491;Foretsa;;;;;;;;;;;;x
PROV203;Larcbrem;;;;;;;;;;;;x
PROV1064;Omsk;;;;;;;;;;;;x
SIC_756;Apùglia;;;;;;;;;;;;x
CAN_65;Centre de Québec;;;;;;;;;;;;x
CAN_58;Montréal;;;;;;;;;;;;x
CAN_60;Centre de Québec;;;;;;;;;;;;x
SPA_512;Jardín;;;;;;;;;;;;x
SPA_513;Granadia;;;;;;;;;;;;x
SPA_474;Nuvacolia;;;;;;;;;;;;x
SPA_477;Leóna;;;;;;;;;;;;x
SPA_474;Nuvacolia;;;;;;;;;;;;x
SPA_477;Leóna;;;;;;;;;;;;x
SPA_484;Mayor Lirlo;;;;;;;;;;;;x
SPA_488;Flormoribuna;;;;;;;;;;;;x
SPA_503;Varcincia;;;;;;;;;;;;x
SPA_492;Varagóna;;;;;;;;;;;;x
POR_521;Alfazema;;;;;;;;;;;;x
SWI_603;Ostschweiz;;;;;;;;;;;;x
SWI_605;Zentralschweiz;;;;;;;;;;;;x
SWI_607;Westschweiz;;;;;;;;;;;;x
SPA_487;Damasco Central;;;;;;;;;;;;x
PROV2204;Acatra;;;;;;;;;;;;x
PROV2208;Pandotra;;;;;;;;;;;;x
PROV2254;Lindre Pordemac;;;;;;;;;;;;x
PROV2255;Arrienon Mugri;;;;;;;;;;;;x
PROV2270;Cicertra;;;;;;;;;;;;x
PROV2252;Crante Estata;;;;;;;;;;;;x
PROV2251;Intormonkit;;;;;;;;;;;;x
PROV2247;Uselontra;;;;;;;;;;;;x
PROV2253;Joleni Tener;;;;;;;;;;;;x
PROV2258;Pordemac dek Atia;;;;;;;;;;;;x
PROV2259;Ferrotra;;;;;;;;;;;;x
PROV2257;Freitra;;;;;;;;;;;;x
PROV2256;Suttestasta;;;;;;;;;;;;x
PROV2248;Iantra;;;;;;;;;;;;x
PROV2250;Por dek Ciole;;;;;;;;;;;;x
PROV389;Romanograd;;;;;;;;;;;;x
PROV300;New Stales;;;;;;;;;;;;x
PROV3320;New Oaks;;;;;;;;;;;;x
PROV3319;Greandier;;;;;;;;;;;;x
PROV70;Édouard Île;;;;;;;;;;;;x
PROV71;Halifaxe;;;;;;;;;;;;x
PROV73;Capreton Île;;;;;;;;;;;;x
PROV3288;Mar de Argentina;;;;;;;;;;;;x
PROV3288;The Eyre Sea;;;;;;;;;;;;x
PROV2502;Eldtrad;;;;;;;;;;;;x
PROV2494;Augusta;;;;;;;;;;;;x
FRA_1813;Sabbin Kasashe;;;;;;;;;;;;x
SIC_763;Sicilia;;;;;;;;;;;;x
SCO_252;New Scotland;;;;;;;;;;;;x
QUE_251;Nouverts;;;;;;;;;;;;x
PROV1541;New Stirling City;;;;;;;;;;;;x
PROV1498;Green Harbor;;;;;;;;;;;;x
PROV1606;Raleen;;;;;;;;;;;;x
PROV253;Ritchie Islands;;;;;;;;;;;;x
PROV252;Sutherland;;;;;;;;;;;;x
PROV1330;Petitport;;;;;;;;;;;;x
PROV1570;Bord de Collin;;;;;;;;;;;;x
PROV2636;Lecreftville;;;;;;;;;;;;x
PROV251;Nordauch;;;;;;;;;;;;x
PROV93;Fort Jamieson;;;;;;;;;;;;x
PROV2455;Elidia;;;;;;;;;;;;x
PROV2451;Qeril;;;;;;;;;;;;x
PROV2450;Tirarroha;;;;;;;;;;;;x
PROV2457;Axua;;;;;;;;;;;;x
PROV2306;Jeres;;;;;;;;;;;;x
PROV2461;Ot' d-at-l Nuri;;;;;;;;;;;;x
PROV2460;Pidrinha;;;;;;;;;;;;x
PROV2452;Cal da Giuv;;;;;;;;;;;;x
PROV2446;Namar;;;;;;;;;;;;x
PROV2456;Piaro;;;;;;;;;;;;x
PROV2453;Forê;;;;;;;;;;;;x
PROV2458;Cautell;;;;;;;;;;;;x
PROV2462;Millel;;;;;;;;;;;;x
PROV2459;Jerinho;;;;;;;;;;;;x
